rfp_group,rfp_name,curryr_rev,prevyr_rev,growth,volume_tier,growth_tier,rebate_rate,rebate,,,total_rev,rebate,net_rev,
6142495,RFP_NAME_B,6333.38,6535.05,-0.030859749,,,0,0,,,,,,
6142503,RFP_NAME_B,7267.87,8958.01,-0.1886736,,,0,0,,,,,,
6142524,RFP_NAME_B,4712.93,4343.2,0.085128477,,G1,0,0,,,,,,
6142638,RFP_NAME_B,11422.53,9883.9,0.155670333,V1,G2,0.03,342.6759,,,,,,
6142731,RFP_NAME_B,1216.84,626.68,0.941724644,,G3,0,0,,,,,,
6142743,RFP_NAME_B,283.48,769.62,-0.631662379,,,0,0,,,,,,
6142763,RFP_NAME_B,-67.99,7938,-1.00856513,,,0,0,,,,,,
6142829,RFP_NAME_B,3199.52,2830.18,0.130500534,,G1,0,0,,,,,,
6142837,RFP_NAME_B,3030.43,1447.48,1.09359024,,G3,0,0,,,,,,
6142879,RFP_NAME_B,9795.63,11445.28,-0.144133652,V1,,0,0,,,,,,
6142883,RFP_NAME_B,4821.38,6735.56,-0.284190179,,,0,0,,,,,,
6142898,RFP_NAME_B,3524.54,4482.84,-0.213770735,,,0,0,,,,,,
6142900,RFP_NAME_B,2650.99,3728.47,-0.288987172,,,0,0,,,,,,
6142923,RFP_NAME_B,983.08,1223.1,-0.196239065,,,0,0,,,,,,
6142959,RFP_NAME_B,9500.03,7470.85,0.271613003,V1,G3,0.05,475.0015,,,,,,
6142965,RFP_NAME_B,7684.9,8343.16,-0.078898163,,,0,0,,,,,,
6142998,RFP_NAME_B,5939.88,5583.49,0.063829254,,,0,0,,,,,,
6143009,RFP_NAME_B,6330.34,6883.23,-0.080324208,,,0,0,,,,,,
6143015,RFP_NAME_B,8653.69,7690.28,0.125276323,,G1,0,0,,,,,,
6143075,RFP_NAME_B,0,0,,,,0,0,,,,,,
6143129,RFP_NAME_B,316.72,856.33,-0.630142585,,,0,0,,,,,,
6143140,RFP_NAME_B,5624.25,5458.39,0.030386249,,,0,0,,,,,,
6143147,RFP_NAME_B,4289.02,4135.3,0.037172636,,,0,0,,,,,,
6143164,RFP_NAME_B,11624.34,11011.05,0.055697686,V1,,0,0,,,,,,
6143174,RFP_NAME_B,1637.68,4235.91,-0.613381776,,,0,0,,,,,,
6143196,RFP_NAME_B,0,0,,,,0,0,,,,,,
6143226,RFP_NAME_B,1648.06,1330.3,0.238863414,,G3,0,0,,,,,,
6143278,RFP_NAME_B,3371.48,4103.82,-0.178453246,,,0,0,,,,,,
6143291,RFP_NAME_B,19788.6,16102.22,0.228936134,V2,G3,0.07,1385.202,,,,,,
6143337,RFP_NAME_B,278.32,118.66,1.345525029,,G3,0,0,,,,,,
6143375,RFP_NAME_B,11384.62,12073.92,-0.057089992,V1,,0,0,,,,,,
6143378,RFP_NAME_B,2979.04,5661.7,-0.473825883,,,0,0,,,,,,
6143412,RFP_NAME_B,1758.79,2252.58,-0.21921086,,,0,0,,,,,,
6143525,RFP_NAME_B,697.85,34.19,19.41093887,,G3,0,0,,,,,,
6143529,RFP_NAME_B,3417.28,1619.5,1.110083359,,G3,0,0,,,,,,
6143606,RFP_NAME_B,10847.56,12559.68,-0.13631876,V1,,0,0,,,,,,
6143664,RFP_NAME_B,8181.45,8828.66,-0.073307841,,,0,0,,,,,,
6143677,RFP_NAME_B,19790.77,19188.63,0.031380041,V2,,0,0,,,,,,
6143696,RFP_NAME_B,9576.97,11442.75,-0.163053462,V1,,0,0,,,,,,
6143702,RFP_NAME_B,13457.6,8013.81,0.679301106,V1,G3,0.05,672.88,,,,,,
6143715,RFP_NAME_B,612.72,12570.95,-0.951259054,,,0,0,,,,,,
6143752,RFP_NAME_B,1719.82,1912.9,-0.100935752,,,0,0,,,,,,
6143794,RFP_NAME_B,6577.53,6514.11,0.009735789,,,0,0,,,,,,
6143797,RFP_NAME_B,2755.98,2525.34,0.091330276,,G1,0,0,,,,,,
6143841,RFP_NAME_B,14819.94,9403.34,0.576029368,V1,G3,0.05,740.997,,,,,,
6143855,RFP_NAME_B,7884.74,5680.39,0.388063144,,G3,0,0,,,,,,
6143882,RFP_NAME_B,29199.58,33281.67,-0.1226528,V3,,0,0,,,,,,
6143889,RFP_NAME_B,0,0,,,,0,0,,,,,,
6143891,RFP_NAME_B,1383.01,926.15,0.493289424,,G3,0,0,,,,,,
6143910,RFP_NAME_B,0,0,,,,0,0,,,,,,
6143926,RFP_NAME_B,4962.49,5551.82,-0.106150776,,,0,0,,,,,,
6143975,RFP_NAME_B,839.37,1746.81,-0.519484088,,,0,0,,,,,,
6143982,RFP_NAME_B,179.96,0,inf,,,0,0,,,,,,
6144005,RFP_NAME_B,5260.05,4576.38,0.149391003,,G1,0,0,,,,,,
6144011,RFP_NAME_B,7164.93,8411.42,-0.148190199,,,0,0,,,,,,
6144022,RFP_NAME_B,69784.21,76165.84,-0.083785986,V4,,0,0,,,,,,
6144044,RFP_NAME_B,1797.36,5483.02,-0.67219525,,,0,0,,,,,,
6144115,RFP_NAME_B,7078.87,8928.81,-0.207187744,,,0,0,,,,,,
6144155,RFP_NAME_B,7905.46,7346.23,0.076124761,,,0,0,,,,,,
6144163,RFP_NAME_B,1350.59,3743.28,-0.639196106,,,0,0,,,,,,
6144224,RFP_NAME_B,404.64,475.86,-0.149665868,,,0,0,,,,,,
6144231,RFP_NAME_B,11018.68,12599.76,-0.12548493,V1,,0,0,,,,,,
6144240,RFP_NAME_B,13271.08,17035.82,-0.220989656,V1,,0,0,,,,,,
6144249,RFP_NAME_B,12617.81,10202.98,0.236678892,V1,G3,0.05,630.8905,,,,,,
6144263,RFP_NAME_B,2498.47,3295.3,-0.24180803,,,0,0,,,,,,
6144271,RFP_NAME_B,7323.45,6616.65,0.106821428,,G1,0,0,,,,,,
6144344,RFP_NAME_B,0,106.08,-1,,,0,0,,,,,,
6144346,RFP_NAME_B,9044.75,373.43,23.22073749,V1,G3,0.05,452.2375,,,,,,
6144350,RFP_NAME_B,19520.25,19543.57,-0.001193231,V2,,0,0,,,,,,
6144352,RFP_NAME_B,0,0,,,,0,0,,,,,,
6144376,RFP_NAME_B,6735.92,8105.42,-0.168961016,,,0,0,,,,,,
6144387,RFP_NAME_B,1574.94,2356.63,-0.33169823,,,0,0,,,,,,
6144415,RFP_NAME_B,5294.82,4000.37,0.323582569,,G3,0,0,,,,,,
6144476,RFP_NAME_B,9614.26,11439.4,-0.159548578,V1,,0,0,,,,,,
6144485,RFP_NAME_B,3020.93,658.3,3.588986784,,G3,0,0,,,,,,
6144486,RFP_NAME_B,0,9560.05,-1,,,0,0,,,,,,
6144503,RFP_NAME_B,5326.03,5868.87,-0.092494807,,,0,0,,,,,,
6144536,RFP_NAME_B,5467.47,5812.92,-0.059427964,,,0,0,,,,,,
6144549,RFP_NAME_B,3217.28,2300.66,0.398416107,,G3,0,0,,,,,,
6144553,RFP_NAME_B,1768.73,3801.36,-0.534711261,,,0,0,,,,,,
6144567,RFP_NAME_B,46794.51,48800.2,-0.041100036,V4,,0,0,,,,,,
6144569,RFP_NAME_B,2003.63,1935.78,0.035050471,,,0,0,,,,,,
6144592,RFP_NAME_B,3393.24,2853.93,0.188970998,,G2,0,0,,,,,,
6144598,RFP_NAME_B,2508.47,2271.45,0.104347443,,G1,0,0,,,,,,
6144606,RFP_NAME_B,8137.47,5350.73,0.520814917,,G3,0,0,,,,,,
6144614,RFP_NAME_B,3686.46,3753.76,-0.01792869,,,0,0,,,,,,
6144622,RFP_NAME_B,1915.47,2750.53,-0.30359967,,,0,0,,,,,,
6144640,RFP_NAME_B,7963.03,9263.33,-0.140370687,,,0,0,,,,,,
6144646,RFP_NAME_B,3872.63,4579.42,-0.154340506,,,0,0,,,,,,
6144716,RFP_NAME_B,1479.77,1771.56,-0.164707941,,,0,0,,,,,,
6144717,RFP_NAME_B,9549.47,11112.72,-0.140672131,V1,,0,0,,,,,,
6144736,RFP_NAME_B,7908.89,6448.34,0.226500154,,G3,0,0,,,,,,
6144772,RFP_NAME_B,1587.83,5581.71,-0.715529829,,,0,0,,,,,,
6144817,RFP_NAME_B,4430.52,4308.89,0.028227687,,,0,0,,,,,,
6144841,RFP_NAME_B,4623.92,2661.22,0.737518882,,G3,0,0,,,,,,
6144849,RFP_NAME_B,8756.78,9179.66,-0.046067066,,,0,0,,,,,,
6144864,RFP_NAME_B,9287.48,11791.71,-0.212372082,V1,,0,0,,,,,,
6144888,RFP_NAME_B,5238.07,6290.63,-0.167321874,,,0,0,,,,,,
6144930,RFP_NAME_B,12121.74,19283.96,-0.371408155,V1,,0,0,,,,,,
6144935,RFP_NAME_B,1078.83,1323.48,-0.184853568,,,0,0,,,,,,
6145018,RFP_NAME_B,13314.2,15030.96,-0.114214927,V1,,0,0,,,,,,
6145024,RFP_NAME_B,0,0,,,,0,0,,,,,,
6145030,RFP_NAME_B,0,2609.88,-1,,,0,0,,,,,,
6145094,RFP_NAME_B,0,0,,,,0,0,,,,,,
6145122,RFP_NAME_B,7970.7,11941.15,-0.332501476,,,0,0,,,,,,
6145123,RFP_NAME_B,3876.61,2817.79,0.375762566,,G3,0,0,,,,,,
6145143,RFP_NAME_B,28512.31,32986.56,-0.135638575,V3,,0,0,,,,,,
6145159,RFP_NAME_B,157.69,1545.26,-0.897952448,,,0,0,,,,,,
6145171,RFP_NAME_B,5217.96,8524.71,-0.387901759,,,0,0,,,,,,
6145224,RFP_NAME_B,3549.16,2589.2,0.370755446,,G3,0,0,,,,,,
6145245,RFP_NAME_B,5422.81,5748.92,-0.056725437,,,0,0,,,,,,
6145273,RFP_NAME_B,1934.11,1473.76,0.312364293,,G3,0,0,,,,,,
6145278,RFP_NAME_B,3183.65,2274.63,0.399634226,,G3,0,0,,,,,,
6145282,RFP_NAME_B,11754.25,13480.42,-0.128050165,V1,,0,0,,,,,,
6145300,RFP_NAME_B,14332.23,15843.86,-0.095407937,V1,,0,0,,,,,,
6145312,RFP_NAME_B,5566.3,5168,0.077070433,,,0,0,,,,,,
6145343,RFP_NAME_B,22591.35,32569.06,-0.30635548,V3,,0,0,,,,,,
6145344,RFP_NAME_B,2936.51,1905.55,0.541030149,,G3,0,0,,,,,,
6145350,RFP_NAME_B,484.8,1007.77,-0.518937853,,,0,0,,,,,,
6145351,RFP_NAME_B,19591.38,20499.96,-0.044321062,V2,,0,0,,,,,,
6145402,RFP_NAME_B,15498.23,15310.11,0.012287306,V2,,0,0,,,,,,
6145439,RFP_NAME_B,7150.38,7196.16,-0.006361726,,,0,0,,,,,,
6145470,RFP_NAME_B,0,0,,,,0,0,,,,,,
6145475,RFP_NAME_B,10021.71,10206.79,-0.018133027,V1,,0,0,,,,,,
6145526,RFP_NAME_B,5169.23,4773.87,0.082817504,,G1,0,0,,,,,,
6145552,RFP_NAME_B,8871.45,7128,0.244591751,,G3,0,0,,,,,,
6145569,RFP_NAME_B,0,0,,,,0,0,,,,,,
6145572,RFP_NAME_B,22894.83,40467.51,-0.434241692,V3,,0,0,,,,,,
6145624,RFP_NAME_B,19797.94,26875.01,-0.263332739,V2,,0,0,,,,,,
6145655,RFP_NAME_B,6345.22,7507.46,-0.154811348,,,0,0,,,,,,
6145725,RFP_NAME_B,0,0,,,,0,0,,,,,,
6145732,RFP_NAME_B,14200.81,19072.34,-0.255423823,V1,,0,0,,,,,,
6145817,RFP_NAME_B,2941.04,4263.74,-0.310220604,,,0,0,,,,,,
6145832,RFP_NAME_B,877.66,1144.66,-0.233257037,,,0,0,,,,,,
6145893,RFP_NAME_B,13090.8,14416.01,-0.091926268,V1,,0,0,,,,,,
6145897,RFP_NAME_B,1664.61,1434.2,0.160654023,,G2,0,0,,,,,,
6145928,RFP_NAME_B,4024.16,4357.96,-0.076595471,,,0,0,,,,,,
6145934,RFP_NAME_B,5954.96,6023.03,-0.011301621,,,0,0,,,,,,
6145945,RFP_NAME_B,0,0,,,,0,0,,,,,,
6145955,RFP_NAME_B,0,0,,,,0,0,,,,,,
6145968,RFP_NAME_B,11699.44,20202.17,-0.420882014,V1,,0,0,,,,,,
6145970,RFP_NAME_B,9352.73,7500.32,0.246977462,V1,G3,0.05,467.6365,,,,,,
6146015,RFP_NAME_B,7791.03,7933.04,-0.017901082,,,0,0,,,,,,
6146050,RFP_NAME_B,0,0,,,,0,0,,,,,,
6146092,RFP_NAME_B,5105.72,4510.42,0.131983274,,G1,0,0,,,,,,
6146105,RFP_NAME_B,9430.24,11796.16,-0.200566964,V1,,0,0,,,,,,
6146157,RFP_NAME_B,3700.64,3986.25,-0.071648793,,,0,0,,,,,,
6146180,RFP_NAME_B,0,49.18,-1,,,0,0,,,,,,
6146186,RFP_NAME_B,0,0,,,,0,0,,,,,,
6146211,RFP_NAME_B,0,0,,,,0,0,,,,,,
6146225,RFP_NAME_B,3249.48,3581.6,-0.092729506,,,0,0,,,,,,
6146235,RFP_NAME_B,2698.47,3062.37,-0.118829534,,,0,0,,,,,,
6146237,RFP_NAME_B,2994.07,5297.96,-0.434863608,,,0,0,,,,,,
6146336,RFP_NAME_B,8652.07,10661.99,-0.188512651,,,0,0,,,,,,
6146368,RFP_NAME_B,12672.88,10750.58,0.178808957,V1,G2,0.03,380.1864,,,,,,
6146425,RFP_NAME_B,2646.39,1808.29,0.463476544,,G3,0,0,,,,,,
6146479,RFP_NAME_B,7697.51,8155.23,-0.056125946,,,0,0,,,,,,
6146487,RFP_NAME_B,34405.47,24311.11,0.415215924,V3,G3,0.07,2408.3829,,,,,,
6146515,RFP_NAME_B,6341.12,4979.44,0.273460469,,G3,0,0,,,,,,
6146516,RFP_NAME_B,0,162.24,-1,,,0,0,,,,,,
6146545,RFP_NAME_B,0,0,,,,0,0,,,,,,
6146561,RFP_NAME_B,306.92,1853.72,-0.834430227,,,0,0,,,,,,
6146563,RFP_NAME_B,17591.98,14139.38,0.244183267,V2,G3,0.07,1231.4386,,,,,,
6146598,RFP_NAME_B,0,0,,,,0,0,,,,,,
6146635,RFP_NAME_B,3144.78,11524.92,-0.727132162,,,0,0,,,,,,
6146652,RFP_NAME_B,11476.87,11189.85,0.025650031,V1,,0,0,,,,,,
6146706,RFP_NAME_B,3862.75,3494.78,0.10529132,,G1,0,0,,,,,,
6146710,RFP_NAME_B,6178.36,8276.91,-0.253542687,,,0,0,,,,,,
6146714,RFP_NAME_B,1224.35,890.8,0.374438707,,G3,0,0,,,,,,
6146718,RFP_NAME_B,1102.98,1646.65,-0.330167309,,,0,0,,,,,,
6146746,RFP_NAME_B,1491.82,2470.99,-0.396266274,,,0,0,,,,,,
6146749,RFP_NAME_B,9105.59,8553.85,0.064501949,V1,,0,0,,,,,,
6146766,RFP_NAME_B,5934.02,7259.24,-0.182556301,,,0,0,,,,,,
6146871,RFP_NAME_B,6657.84,7301.64,-0.088171972,,,0,0,,,,,,
6147043,RFP_NAME_B,2036.44,2159.44,-0.056959212,,,0,0,,,,,,
6147073,RFP_NAME_B,3642.85,2174.71,0.675096909,,G3,0,0,,,,,,
6147075,RFP_NAME_B,5008.24,4616.58,0.084837694,,G1,0,0,,,,,,
6147085,RFP_NAME_B,0,0,,,,0,0,,,,,,
6147090,RFP_NAME_B,0,0,,,,0,0,,,,,,
6147120,RFP_NAME_B,2836.44,3049.19,-0.069772628,,,0,0,,,,,,
6147148,RFP_NAME_B,8245.48,7877.31,0.046738036,,,0,0,,,,,,
6147167,RFP_NAME_B,8198.19,12793.47,-0.359189493,,,0,0,,,,,,
6147186,RFP_NAME_B,0,0,,,,0,0,,,,,,
6147219,RFP_NAME_B,0,0,,,,0,0,,,,,,
6147242,RFP_NAME_B,0,0,,,,0,0,,,,,,
6147245,RFP_NAME_B,3292.44,3660.22,-0.100480299,,,0,0,,,,,,
6147247,RFP_NAME_B,0,0,,,,0,0,,,,,,
6147249,RFP_NAME_B,1275.15,1858.71,-0.313959682,,,0,0,,,,,,
6147251,RFP_NAME_B,0,0,,,,0,0,,,,,,
6147262,RFP_NAME_B,0,0,,,,0,0,,,,,,
6147263,RFP_NAME_B,2716.18,6778.69,-0.599306061,,,0,0,,,,,,
6147302,RFP_NAME_B,6774.28,5602.57,0.209137949,,G3,0,0,,,,,,
6147308,RFP_NAME_B,20936.69,20794.59,0.006833508,V2,,0,0,,,,,,
6147350,RFP_NAME_B,4052.06,2820.86,0.436462639,,G3,0,0,,,,,,
6147354,RFP_NAME_B,0,0,,,,0,0,,,,,,
6147355,RFP_NAME_B,10531.66,11835.11,-0.110134169,V1,,0,0,,,,,,
6147366,RFP_NAME_B,1578.69,1165.92,0.354029436,,G3,0,0,,,,,,
6147385,RFP_NAME_B,3683.5,2164.78,0.701558588,,G3,0,0,,,,,,
6147400,RFP_NAME_B,40771.62,49161.28,-0.170655849,V3,,0,0,,,,,,
6147403,RFP_NAME_B,9527.91,10638.17,-0.104365694,V1,,0,0,,,,,,
6147418,RFP_NAME_B,5686.84,4425.9,0.284900246,,G3,0,0,,,,,,
6147436,RFP_NAME_B,0,0,,,,0,0,,,,,,
6147467,RFP_NAME_B,19352.69,18404.18,0.051537748,V2,,0,0,,,,,,
6147472,RFP_NAME_B,10923.24,12983.34,-0.158672576,V1,,0,0,,,,,,
6147477,RFP_NAME_B,1391.64,0,inf,,,0,0,,,,,,
6147481,RFP_NAME_B,16409.86,14650.58,0.120082618,V2,G1,0.04,656.3944,,,,,,
6147482,RFP_NAME_B,5040.33,5580.56,-0.096805697,,,0,0,,,,,,
6147493,RFP_NAME_B,6180.08,5456.11,0.132689773,,G1,0,0,,,,,,
6147572,RFP_NAME_B,2719.68,3130.88,-0.131336877,,,0,0,,,,,,
6147576,RFP_NAME_B,9039.07,11064.36,-0.183046286,V1,,0,0,,,,,,
6147581,RFP_NAME_B,6985.26,7570.85,-0.077347986,,,0,0,,,,,,
6147612,RFP_NAME_B,1415.13,1004.85,0.408299746,,G3,0,0,,,,,,
6147618,RFP_NAME_B,3424.92,5861.1,-0.415652352,,,0,0,,,,,,
6147643,RFP_NAME_B,2407.01,1921.2,0.252867999,,G3,0,0,,,,,,
6147652,RFP_NAME_B,9423.57,7914.8,0.190626421,V1,G2,0.03,282.7071,,,,,,
6147656,RFP_NAME_B,2156.34,2602.51,-0.171438342,,,0,0,,,,,,
6147657,RFP_NAME_B,5550.85,7058.56,-0.213600224,,,0,0,,,,,,
6147667,RFP_NAME_B,3484.1,3801.42,-0.08347407,,,0,0,,,,,,
6147677,RFP_NAME_B,20488.96,19489.26,0.051294918,V2,,0,0,,,,,,
6147682,RFP_NAME_B,6289.99,3860.03,0.629518423,,G3,0,0,,,,,,
6147698,RFP_NAME_B,10599.14,9604.94,0.103509236,V1,G1,0.01,105.9914,,,,,,
6147760,RFP_NAME_B,5187.68,4967.75,0.044271552,,,0,0,,,,,,
6147773,RFP_NAME_B,0,0,,,,0,0,,,,,,
6147775,RFP_NAME_B,0,0,,,,0,0,,,,,,
6147801,RFP_NAME_B,0,-193.69,-1,,,0,0,,,,,,
6147842,RFP_NAME_B,296.65,0,inf,,,0,0,,,,,,
6147877,RFP_NAME_B,13747.49,13180.02,0.043055322,V1,,0,0,,,,,,
6147906,RFP_NAME_B,118.66,14526.16,-0.991831289,,,0,0,,,,,,
6147912,RFP_NAME_B,2356.16,1719.03,0.370633439,,G3,0,0,,,,,,
6147913,RFP_NAME_B,118.66,0,inf,,,0,0,,,,,,
6147939,RFP_NAME_B,10531.27,7670.28,0.372996814,V1,G3,0.05,526.5635,,,,,,
6147955,RFP_NAME_B,1019.38,1827.21,-0.442111197,,,0,0,,,,,,
6147957,RFP_NAME_B,7251.36,7528.35,-0.036792923,,,0,0,,,,,,
6147994,RFP_NAME_B,8133.81,12228.51,-0.334848645,,,0,0,,,,,,
6148000,RFP_NAME_B,1426.05,3002.23,-0.525003081,,,0,0,,,,,,
6148026,RFP_NAME_B,0,0,,,,0,0,,,,,,
6148029,RFP_NAME_B,3547.02,5952.16,-0.404078519,,,0,0,,,,,,
6148037,RFP_NAME_B,4630.28,4105.54,0.127812663,,G1,0,0,,,,,,
6148042,RFP_NAME_B,3237.29,4280.88,-0.243779316,,,0,0,,,,,,
6148053,RFP_NAME_B,4079.65,2664.53,0.53109554,,G3,0,0,,,,,,
6148069,RFP_NAME_B,2687.65,5353.46,-0.497960198,,,0,0,,,,,,
6148078,RFP_NAME_B,4168.96,5892.17,-0.292457617,,,0,0,,,,,,
6148089,RFP_NAME_B,324.02,962.49,-0.663352347,,,0,0,,,,,,
6148094,RFP_NAME_B,25292.37,26194.44,-0.034437461,V3,,0,0,,,,,,
6148105,RFP_NAME_B,7193.34,7358.61,-0.022459405,,,0,0,,,,,,
6148130,RFP_NAME_B,26250.64,20622.96,0.272884203,V3,G3,0.07,1837.5448,,,,,,
6148192,RFP_NAME_B,102390.52,127113.97,-0.194498292,V4,,0,0,,,,,,
6148211,RFP_NAME_B,2763.53,3949.81,-0.300338497,,,0,0,,,,,,
6148212,RFP_NAME_B,10373.11,13194.59,-0.213836125,V1,,0,0,,,,,,
6148224,RFP_NAME_B,2172.35,1775.09,0.223797103,,G3,0,0,,,,,,
6148225,RFP_NAME_B,951.57,1597.28,-0.404255985,,,0,0,,,,,,
6148268,RFP_NAME_B,5619.52,6866.6,-0.181615355,,,0,0,,,,,,
6148288,RFP_NAME_B,15853.59,14837.72,0.068465371,V2,,0,0,,,,,,
6148297,RFP_NAME_B,14450.62,14010.95,0.031380456,V1,,0,0,,,,,,
6148298,RFP_NAME_B,21338.52,23257.43,-0.082507397,V2,,0,0,,,,,,
6148311,RFP_NAME_B,2891.41,8055.6,-0.641068325,,,0,0,,,,,,
6148316,RFP_NAME_B,6961.83,7219.78,-0.035728235,,,0,0,,,,,,
6148333,RFP_NAME_B,759.65,870.24,-0.127079886,,,0,0,,,,,,
6148343,RFP_NAME_B,3388.21,2720.69,0.245349525,,G3,0,0,,,,,,
6148360,RFP_NAME_B,12623.2,12997.1,-0.028767956,V1,,0,0,,,,,,
6148380,RFP_NAME_B,2722.46,3689.74,-0.262153973,,,0,0,,,,,,
6148386,RFP_NAME_B,14704.14,17888.69,-0.178020302,V1,,0,0,,,,,,
6148431,RFP_NAME_B,12674.38,11846.22,0.06990922,V1,,0,0,,,,,,
6148434,RFP_NAME_B,0,0,,,,0,0,,,,,,
6148470,RFP_NAME_B,17761.24,17156.09,0.035273189,V2,,0,0,,,,,,
6148477,RFP_NAME_B,2585.28,2114.73,0.222510675,,G3,0,0,,,,,,
6148504,RFP_NAME_B,1083.36,1249.35,-0.132861088,,,0,0,,,,,,
6148516,RFP_NAME_B,118.66,36.38,2.261682243,,G3,0,0,,,,,,
6148556,RFP_NAME_B,8257.85,8444.39,-0.022090406,,,0,0,,,,,,
6148592,RFP_NAME_B,3492.65,14056.4,-0.751525995,,,0,0,,,,,,
6148603,RFP_NAME_B,8234.44,12957.4,-0.364499051,,,0,0,,,,,,
6148629,RFP_NAME_B,4434.35,5709.76,-0.223373662,,,0,0,,,,,,
6148667,RFP_NAME_B,18720.73,19832.48,-0.056057034,V2,,0,0,,,,,,
6148675,RFP_NAME_B,16483.12,17566.11,-0.061652238,V2,,0,0,,,,,,
6148706,RFP_NAME_B,2757.31,1786.98,0.542999922,,G3,0,0,,,,,,
6148716,RFP_NAME_B,711.51,1425.53,-0.500880374,,,0,0,,,,,,
6148740,RFP_NAME_B,3541.85,4575.67,-0.225938496,,,0,0,,,,,,
6148746,RFP_NAME_B,3634.62,4557.08,-0.202423482,,,0,0,,,,,,
6148748,RFP_NAME_B,0,0,,,,0,0,,,,,,
6148756,RFP_NAME_B,18753.24,16852.65,0.112776922,V2,G1,0.04,750.1296,,,,,,
6148760,RFP_NAME_B,3715.01,3748.58,-0.008955391,,,0,0,,,,,,
6148775,RFP_NAME_B,14665.63,11957.39,0.226490898,V1,G3,0.05,733.2815,,,,,,
6148780,RFP_NAME_B,1439.44,592.28,1.430337003,,G3,0,0,,,,,,
6148782,RFP_NAME_B,944.26,1815.25,-0.479818207,,,0,0,,,,,,
6148789,RFP_NAME_B,75230.69,96418.09,-0.219745071,V4,,0,0,,,,,,
6148801,RFP_NAME_B,1734.68,1416.1,0.224969988,,G3,0,0,,,,,,
6148804,RFP_NAME_B,2437.5,2297.8,0.060797284,,,0,0,,,,,,
6148825,RFP_NAME_B,2163.7,2880.31,-0.248796137,,,0,0,,,,,,
6148828,RFP_NAME_B,4121.69,3462.15,0.190500123,,G2,0,0,,,,,,
6148847,RFP_NAME_B,0,0,,,,0,0,,,,,,
6148866,RFP_NAME_B,4952.1,0,inf,,,0,0,,,,,,
6148880,RFP_NAME_B,14863.62,14645.58,0.014887768,V1,,0,0,,,,,,
6148894,RFP_NAME_B,4385.03,5390.33,-0.186500641,,,0,0,,,,,,
6148930,RFP_NAME_B,14804.75,12294.79,0.204148261,V1,G3,0.05,740.2375,,,,,,
6148936,RFP_NAME_B,9185.3,11251.86,-0.183663856,V1,,0,0,,,,,,
6148939,RFP_NAME_B,2991.85,3465.75,-0.13673808,,,0,0,,,,,,
6148953,RFP_NAME_B,21988.98,19375.41,0.134891081,V2,G1,0.04,879.5592,,,,,,
6148959,RFP_NAME_B,0,0,,,,0,0,,,,,,
6148970,RFP_NAME_B,17527.38,25329.29,-0.308019293,V2,,0,0,,,,,,
6148997,RFP_NAME_B,0,0,,,,0,0,,,,,,
6149001,RFP_NAME_B,7967.86,10585.29,-0.247270505,,,0,0,,,,,,
6149005,RFP_NAME_B,4629.05,3928.79,0.178238083,,G2,0,0,,,,,,
6149024,RFP_NAME_B,2878.94,3911.45,-0.263971162,,,0,0,,,,,,
6149031,RFP_NAME_B,23315.48,23249.9,0.002820657,V3,,0,0,,,,,,
6149036,RFP_NAME_B,4684.39,11407.2,-0.589347956,,,0,0,,,,,,
6149041,RFP_NAME_B,30587.59,34611.55,-0.116260612,V3,,0,0,,,,,,
6149047,RFP_NAME_B,0,0,,,,0,0,,,,,,
6149051,RFP_NAME_B,18454.26,18809.44,-0.018883071,V2,,0,0,,,,,,
6149075,RFP_NAME_B,0,0,,,,0,0,,,,,,
6149117,RFP_NAME_B,0,0,,,,0,0,,,,,,
6149136,RFP_NAME_B,1355.36,160.16,7.462537463,,G3,0,0,,,,,,
6149139,RFP_NAME_B,3438.34,2569.42,0.338177488,,G3,0,0,,,,,,
6149150,RFP_NAME_B,237.32,1456.03,-0.837008853,,,0,0,,,,,,
6149162,RFP_NAME_B,17217.48,17757.9,-0.030432653,V2,,0,0,,,,,,
6149165,RFP_NAME_B,2164.13,2830.06,-0.235305965,,,0,0,,,,,,
6149166,RFP_NAME_B,6966.37,6663.77,0.045409731,,,0,0,,,,,,
6149176,RFP_NAME_B,4374.53,2781.85,0.572525478,,G3,0,0,,,,,,
6149180,RFP_NAME_B,0,0,,,,0,0,,,,,,
6149206,RFP_NAME_B,5326.61,5792.58,-0.080442566,,,0,0,,,,,,
6149207,RFP_NAME_B,4434.61,6769,-0.344864825,,,0,0,,,,,,
6149225,RFP_NAME_B,0,0,,,,0,0,,,,,,
6149227,RFP_NAME_B,0,0,,,,0,0,,,,,,
6149255,RFP_NAME_B,1751.98,1543.22,0.135275593,,G1,0,0,,,,,,
6149323,RFP_NAME_B,0,0,,,,0,0,,,,,,
6149401,RFP_NAME_B,5202.18,4174.3,0.246240088,,G3,0,0,,,,,,
6149407,RFP_NAME_B,5597.17,5627.82,-0.005446159,,,0,0,,,,,,
6149410,RFP_NAME_B,3191.87,3202.43,-0.003297496,,,0,0,,,,,,
6149419,RFP_NAME_B,57573.46,54702.59,0.052481427,V4,,0,0,,,,,,
6149449,RFP_NAME_B,228.8,715.98,-0.680438001,,,0,0,,,,,,
6149467,RFP_NAME_B,29185.98,25005.05,0.167203425,V3,G2,0.05,1459.299,,,,,,
6149506,RFP_NAME_B,32945.24,30662.73,0.07443923,V3,,0,0,,,,,,
